id	filename	md5	size	state
192041a9-6ff6-4e10-94c8-12a31849a790	192041a9-6ff6-4e10-94c8-12a31849a790/ea7fd4f3-a4df-4513-94c5-e54367a75dc4.wxs.aliquot_ensemble_masked.maf.gz	8e073c1a4494a2216cedab6b93d08bcf	119071	validated
19b1ff0f-51f4-4719-9a05-532424ed9dcf	19b1ff0f-51f4-4719-9a05-532424ed9dcf/53e6252e-0f66-454b-8094-f232ccf3b940.wxs.aliquot_ensemble_masked.maf.gz	5b61dc37774b380ae9b615c7373640cf	27084	validated
1a007aab-6c65-4cbc-8ffb-9385e91a4e78	1a007aab-6c65-4cbc-8ffb-9385e91a4e78/cf3c4984-1429-4b37-9c47-8d8b9b9833fa.wxs.aliquot_ensemble_masked.maf.gz	11ad243d1e5901e3cba0ba061c4d7e70	28799	validated
1a873714-42c9-4cc4-88a7-6016f4cfa0e2	1a873714-42c9-4cc4-88a7-6016f4cfa0e2/9c862c5d-c494-4633-af8f-43bc115af017.wxs.aliquot_ensemble_masked.maf.gz	1ce576052088f0023dcf38123fb7afd2	2361245	validated
1a93ab83-8ce8-4a84-97d2-b7e365fcc227	1a93ab83-8ce8-4a84-97d2-b7e365fcc227/18526e7a-dc0f-4520-affa-fcf4c5178ca3.wxs.aliquot_ensemble_masked.maf.gz	617bfc3950da45424eba08b375e7c55c	18289	validated
1ab603d6-2f35-40c1-97db-6203398dfcda	1ab603d6-2f35-40c1-97db-6203398dfcda/3fc253c9-b0f6-4daa-adfd-3ffcadc31663.wxs.aliquot_ensemble_masked.maf.gz	c3160ad02aed464c168e22c45bbed20f	16479	validated
1b5d8814-b944-4f6a-8258-1c6a4c49ba10	1b5d8814-b944-4f6a-8258-1c6a4c49ba10/8d500956-2213-4dbd-8503-5bf74cc1458f.wxs.aliquot_ensemble_masked.maf.gz	c9c258a2a4e97f545b210643cc303537	12154	validated
1b66b4e6-95bd-43f7-a45d-84e0b2a1e8a0	1b66b4e6-95bd-43f7-a45d-84e0b2a1e8a0/dfa08419-6553-4536-91b2-786a6f6266c6.wxs.aliquot_ensemble_masked.maf.gz	13bd49ed4c68a4a33828866566a684de	30852	validated
1b777c6b-074a-4d01-bd19-7dfe0b41a7c0	1b777c6b-074a-4d01-bd19-7dfe0b41a7c0/e965abed-b614-45b1-82fd-d965b61ebba3.wxs.aliquot_ensemble_masked.maf.gz	06e4e4f9ef07a4c9567a9f50e8e5f8fe	19301	validated
1b90129c-ac92-4f74-986b-6a1dc23c0c83	1b90129c-ac92-4f74-986b-6a1dc23c0c83/e3a827dc-6088-4153-b578-fe3571cfc1b7.wxs.aliquot_ensemble_masked.maf.gz	a435ba10c543d1f1243c647eae98a9dd	18344	validated
1be61e71-4eca-4251-84d1-b5eea0c61be0	1be61e71-4eca-4251-84d1-b5eea0c61be0/f2aad44d-2fce-405d-a592-8f1697c625bb.wxs.aliquot_ensemble_masked.maf.gz	8a5af1b2168db806db83418065544c93	32327	validated
1c129614-48ae-4bb6-904e-0ac64b39ea4a	1c129614-48ae-4bb6-904e-0ac64b39ea4a/30adffcb-5dfc-4e2c-8032-cb2ef4a583cb.wxs.aliquot_ensemble_masked.maf.gz	a82050a13959ad23b07fc9e6708f0404	24404	validated
1cf9d9a0-15c4-4809-adc8-d99a470cd01c	1cf9d9a0-15c4-4809-adc8-d99a470cd01c/db2037b2-db0b-4a01-a09f-4a80755615d4.wxs.aliquot_ensemble_masked.maf.gz	673896bbe4029ae1f7a0994704c6170d	25707	validated
1e568cb0-e725-4d4b-9e11-e2c4aabe6ebe	1e568cb0-e725-4d4b-9e11-e2c4aabe6ebe/c14f036c-0125-4941-a743-5582621c1fe9.wxs.aliquot_ensemble_masked.maf.gz	afada064abfba0363e6267cb3a649b5a	21036	validated
1e9d3a4f-b9dd-4d02-94e5-d57ad695fed6	1e9d3a4f-b9dd-4d02-94e5-d57ad695fed6/4efe72bc-0ad6-41ef-886e-7fe838f092cd.wxs.aliquot_ensemble_masked.maf.gz	e758a9f14ab014c5f8c9d63f91cbaa7c	14698	validated
1eb430a9-c5ba-43f4-86fa-ff4db1241c85	1eb430a9-c5ba-43f4-86fa-ff4db1241c85/a000ddde-b333-49d5-91da-0a593dbb57b3.wxs.aliquot_ensemble_masked.maf.gz	99f95f211333e28ac5bd70839b20a876	34736	validated
1edcb635-0ddc-4276-b043-50b45971240b	1edcb635-0ddc-4276-b043-50b45971240b/1537dde2-b938-49ba-90a1-b2354d312028.wxs.aliquot_ensemble_masked.maf.gz	800fb06e383fa408d7cc24823462d056	19371	validated
1efae7be-1c7a-40ea-a620-e7d2851b35ce	1efae7be-1c7a-40ea-a620-e7d2851b35ce/83bf3d3f-bca8-4a00-857c-5d1c647de431.wxs.aliquot_ensemble_masked.maf.gz	0a841c102b7096f7769c83dd4cf73464	16363	validated
210ed92f-448c-4b67-942d-c9c41d7ced06	210ed92f-448c-4b67-942d-c9c41d7ced06/4240a236-7f1a-42b7-b74d-ea523e7de149.wxs.aliquot_ensemble_masked.maf.gz	d42c4cd6c8d872b8f267d336395cf9a1	232782	validated
21ae3762-ea7b-4b65-adc3-11f8f6406d83	21ae3762-ea7b-4b65-adc3-11f8f6406d83/4af3b068-319c-4373-b268-611cd779543c.wxs.aliquot_ensemble_masked.maf.gz	0d8506266d173e55eca196ff183a4f1a	20275	validated
2242451e-9382-43ad-916d-1ed9690e4130	2242451e-9382-43ad-916d-1ed9690e4130/4048e8ff-3346-424d-b094-12a7471a8b52.wxs.aliquot_ensemble_masked.maf.gz	c922c292d93f1a9947de148885f313b1	21820	validated
22c8a8fd-ea19-4021-abd0-892391e3c70d	22c8a8fd-ea19-4021-abd0-892391e3c70d/f9021a1b-0383-424f-bb7d-07ca4e4cdc00.wxs.aliquot_ensemble_masked.maf.gz	90db707d6203fb71dabae89d1ba88ddc	18248	validated
23d5c028-39f9-4bb5-8c18-377439391823	23d5c028-39f9-4bb5-8c18-377439391823/a945715a-2885-45ce-95d9-cb584135bc32.wxs.aliquot_ensemble_masked.maf.gz	f703e4b804cefd97e9d5e392177d9e19	14892	validated
25ae6f57-797a-4fdd-a293-dc0efa1db330	25ae6f57-797a-4fdd-a293-dc0efa1db330/3c1fb9b7-847e-4c33-98b4-8b48b3d1fb4d.wxs.aliquot_ensemble_masked.maf.gz	61a414e12d9a5c835ebec52b1fd50a36	21875	validated
26511721-713f-4f7d-bcf2-0045a2d6f5a2	26511721-713f-4f7d-bcf2-0045a2d6f5a2/16f6070a-09f2-41e7-bbc6-5afc01d47148.wxs.aliquot_ensemble_masked.maf.gz	36f17cfd4997200f4f749c25e06824c5	16882	validated
26a5a0b2-cf81-404b-a266-3fcff784336e	26a5a0b2-cf81-404b-a266-3fcff784336e/e954b455-865e-4fb8-9541-1febef61ccd6.wxs.aliquot_ensemble_masked.maf.gz	b28476e80823f555ab710f55df94e6ea	27411	validated
26c6704d-5e59-466d-b324-b4bc239794a8	26c6704d-5e59-466d-b324-b4bc239794a8/6f6952d2-d8cd-49d3-b6c8-56e1642af6a0.wxs.aliquot_ensemble_masked.maf.gz	cacd3a05c8889d016830caf5c3125efc	15400	validated
26f70d72-362e-451f-a363-20aa0180af66	26f70d72-362e-451f-a363-20aa0180af66/a6611936-3cc8-48f4-a4ef-b2445c5363f0.wxs.aliquot_ensemble_masked.maf.gz	9d8d05ef2fd1619333e25e83d4ee2c2f	22736	validated
27339583-7def-4e33-a49e-f1fb4708f427	27339583-7def-4e33-a49e-f1fb4708f427/4462da8e-d43a-492b-b9e8-557d4f5fe33c.wxs.aliquot_ensemble_masked.maf.gz	8419b7d84da781b3710adfc4faf2940c	22585	validated
27aa82e2-0a8c-43c0-bc89-9f071cce278c	27aa82e2-0a8c-43c0-bc89-9f071cce278c/64ddff72-37c7-45d2-b8f1-8c6bca7cf166.wxs.aliquot_ensemble_masked.maf.gz	84224cc22cecc0bc80bc0869f7e60b0a	19227	validated
27cb5a57-51a6-4bbc-9ef7-166cf2c7e60e	27cb5a57-51a6-4bbc-9ef7-166cf2c7e60e/e314e2b2-7e15-48b3-99a5-476b955cfffa.wxs.aliquot_ensemble_masked.maf.gz	e20dfdc9a9f2b11448c252dbf9ef277a	1140	validated
29ee4dcc-2384-4803-8b68-3d6c43721a72	29ee4dcc-2384-4803-8b68-3d6c43721a72/9c0e5a26-431b-4de8-bf5d-2c3da58eb123.wxs.aliquot_ensemble_masked.maf.gz	52a2f255525b3423d30dfff968c3b1f8	26371	validated
